Gene,Half-life (h)
C4orf10,2.4
NUDT16L1,2.4
C10orf137,2.4
PER1,2.4
CRTC3,2.4
RNF6,2.4
CHSY1,2.5
EIF4ENIF1,2.5
TIMM8A,2.5
FNBP4,2.5
EXOC8,2.5
RXRB,2.5
AURKA,2.5
RRP1,2.5
DGCR8,2.5
SEC61A1,2.5
C9orf23,2.5
CBX3,2.5
PAK4,2.5
RBM5,2.5
CWC15,2.5
JARID2,2.5
PPP1R15B,2.5
UBE3A,2.5
Gcom1 /// GRINL1A /// LOC339970,2.5
RNF126,2.5
TARBP2,2.5
ZDHHC7,2.5
BRD8,2.5
UTP14A,2.5
DUS3L,2.5
C12orf60,2.5
PRR14,2.5
C12orf35,2.5
CDCA2,2.5
DHX37,2.5
DDX55,2.5
TUBB2A,2.5
KIF5B,2.5
E2F2,2.5
MYST3,2.5
HIF1A,2.5
EPR1,2.5
AMACR,2.5
C12orf43,2.5
FAM60A,2.5
ZNF289,2.5
BACH2,2.5
ADCK2,2.5
SETD7,2.5
RGL2,2.5
PPCS,2.5
EHBP1,2.5
COX10,2.5
TUBB2C,2.5
VWCE,2.5
CEP68,2.5
PLEKHG1,2.5
HKR1,2.5
FLJ40142,2.5
QSOX2,2.5
IRS1,2.5
WIZ,2.5
LMBR1L,2.5
SLCO3A1,2.5
FBXO21,2.5
SDCCAG3,2.5
GGA3,2.5
GIN1,2.5
BICD1,2.5
CEP250,2.5
ENPP3,2.5
STK35,2.5
C13orf18,2.5
XYLT1,2.5
ASB13,2.5
STAMBPL1,2.5
DKFZp686L14188,2.5
PCNXL2,2.5
LTB4R,2.5
ZNF260,2.5
RFX1,2.5
MMACHC,2.5
FBXO42,2.5
VAPB,2.5
TLE4,2.5
SRF,2.5
PRR3,2.5
PVT1,2.5
SENP5,2.5
GINS3,2.5
PLEKHM2,2.6
FOXK2,2.6
POMZP3 /// ZP3,2.6
GTF2E1,2.6
KRTHB5,2.6
LUC7L,2.6
ZNF721,2.6
KIAA0415,2.6
MBIP,2.6
CXorf26,2.6
RRAGA,2.6
KRI1,2.6
IFNGR1,2.6
CCDC51,2.6
PARP8,2.6
ZNF131,2.6
KIAA0265,2.6
C5orf34,2.6
BBX,2.6
LOC286044,2.6
RABGGTB,2.6
RAVER1,2.6
TYSND1,2.6
ING3,2.6
INPP5E,2.6
RRAGC,2.6
OSBPL7,2.6
POLS,2.6
RIPK2,2.6
MRPL44,2.6
ZDHHC18,2.6
ALG13,2.6
IGHM,2.6
ACBD5,2.6
RBM26,2.6
TFDP1,2.6
ERCC1,2.6
PSMG3,2.6
DUSP28,2.6
ARL15,2.6
SP4,2.6
EIF5,2.6
KIAA0692,2.6
SOS1,2.6
NMT1,2.6
ANAPC13,2.6
ZNF692,2.6
PHF1,2.6
ZNF26,2.6
SUV420H1,2.6
NUBP1,2.6
CRKRS,2.6
ZBTB11,2.6
KIAA0406,2.6
TXNL4B,2.6
CEBPZ,2.6
TMEM4,2.6
C4orf14,2.6
TRIM21,2.6
GCNT1,2.6
ARL11,2.6
PAPD1,2.6
PRKAB2,2.6
PDDC1,2.6
ZNF367,2.6
LRRC8B,2.6
C1orf164,2.6
MRFAP1,2.6
KIAA1143,2.6
MST101,2.6
KIAA1211,2.6
ITPR1,2.6
ZNF550,2.6
GPR89A /// GPR89B /// GPR89C,2.6
FNIP1,2.6
TPP1,2.6
UXS1,2.6
C18orf8,2.6
POLR3F,2.6
ZNF740,2.6
ANKS1A,2.6
E2F7,2.6
C6orf66,2.6
LMO4,2.6
MYD88,2.6
TBC1D10B,2.6
ZHX3,2.6
SIRT1,2.6
KIAA0652,2.6
ZNF496,2.6
EP400NL,2.6
CENPA,2.6
PAPD5,2.6
C19orf42,2.7
CLCN6,2.7
METT10D,2.7
PKN2,2.7
SRP19,2.7
KLHL15,2.7
TTLL4,2.7
ZNF512B,2.7
ELOVL1,2.7
WDR85,2.7
CXorf9,2.7
NUP153,2.7
UTP15,2.7
MAP2K7,2.7
ZNF286A,2.7
UTY,2.7
GPATCH8,2.7
ATPBD1B,2.7
KIAA1191,2.7
PLEKHH1,2.7
ZBED4,2.7
USP30,2.7
SC5DL,2.7
HIST1H2BH,2.7
FEM1B,2.7
SBDS /// SBDSP,2.7
AKAP1,2.7
CHD1,2.7
TAF5L,2.7
FLJ44342,2.7
APPBP2,2.7
SLC1A4,2.7
TOR3A,2.7
RMI1,2.7
SULT1A1,2.7
BLM,2.7
ZNF101,2.7
DNAJC16,2.7
HSPA5,2.7
AGPAT6,2.7
IGL@ /// IGLJ3 /// IGLV2-14 /// IGLV3-25 /// IGLV4-3,2.7
PSRC1,2.7
BMP2K,2.7
CTPS,2.7
ZNF700,2.7
NP,2.7
C15orf24,2.7
FLJ23861,2.7
KIAA0831,2.7
CHIC2,2.7
EXOSC4,2.7
FLJ10241,2.7
MAP3K11,2.7
ZBTB4,2.7
SYVN1,2.7
SPTY2D1,2.7
TMEM97,2.7
ARHGEF7,2.7
IGH@ /// IGHG1 /// IGHM,2.7
BAT2D1,2.7
FLJ23834,2.7
CNNM3,2.7
ARHGEF18,2.7
RPUSD1,2.7
FLJ38482,2.7
TRIM56,2.7
C2orf49,2.7
ARMCX6,2.7
LSM1,2.7
IRF8,2.7
EPM2AIP1,2.7
EME2,2.7
GPR89A,2.7
UBE2Q2,2.7
BANP,2.7
TMEM39B,2.7
CSNK1G3,2.7
MGA,2.7
GABPB2,2.7
TTF1,2.7
DHDDS,2.7
USP54,2.7
ELL3,2.7
TCF20,2.7
ZNF238,2.7
ACTR5,2.7
FLCN,2.7
ADNP2,2.7
SETD6,2.7
LOC144097,2.7
YIPF6,2.7
NFKB2,2.7
ELP3,2.7
PSMC3IP,2.7
NHN1,2.7
ADFP,2.7
ZNF275,2.7
LOC153222,2.7
ADIPOR2,2.7
PIK3R3,2.8
FLJ11171,2.8
TMEM161B,2.8
DDX39,2.8
TMEM29 /// TMEM29B,2.8
GLT8D1,2.8
FAM89B,2.8
bA16L21.2.1,2.8
C15orf23,2.8
ZNF680,2.8
TRIM52,2.8
2'-PDE,2.8
NFATC2,2.8
FBXO3,2.8
TSG101,2.8
FCRLB,2.8
PLK4,2.8
SS18L2,2.8
LOC728613 /// PDCD6,2.8
DDX56,2.8
AP4B1,2.8
MTMR10,2.8
ARID1A,2.8
AUP1,2.8
PNRC2,2.8
LOC124512,2.8
IBRDC2,2.8
SCNM1,2.8
FNDC3A,2.8
LEPRE1,2.8
BTN2A2,2.8
CPT2,2.8
ABHD11,2.8
RAPGEF5,2.8
CEBPG,2.8
CCNT2,2.8
MAST2,2.8
HSPC159,2.8
YY1AP1,2.8
C6orf204,2.8
RIC8A,2.8
NPLOC4,2.8
C1orf69,2.8
PRPF39,2.8
LOC388720 /// RPS27A,2.8
ISCA1,2.8
SF4,2.8
ARID3A,2.8
NUDT15,2.8
RAB33B,2.8
CCDC131,2.8
PPIL5,2.8
MAZ,2.8
PELP1,2.8
WDR55,2.8
RPS6KA5,2.8
ZNF444,2.8
PLAG1,2.8
RNF44,2.8
EIF1B,2.8
FLJ20273,2.8
TRIM28,2.8
BTBD7,2.8
PTPN4,2.8
BANP /// LOC649800,2.8
LENG8,2.8
GIT2,2.8
ZNF529,2.8
SMCR8,2.8
LOC440552,2.8
ZNF225,2.8
PHF20L1,2.8
NAT12,2.8
SIN3A,2.8
DNAJC9,2.8
RGS19,2.8
SLC37A1,2.8
CDC20,2.8
DUS2L,2.8
DTX4,2.8
PHC2,2.8
ABCF1,2.8
LOC442075,2.8
IGL@ /// IGLV2-14 /// IGLV3-25 /// IGLV4-3,2.8
RHOG,2.8
IGL@,2.8
CYP2U1,2.8
ZCCHC14,2.9
CIP29,2.9
BRD4,2.9
HERPUD2,2.9
LOC729683,2.9
ZRF1,2.9
FLJ12529,2.9
TOR1AIP1,2.9
LNX2,2.9
PELI1,2.9
NOL8,2.9
DKFZP564O0823,2.9
LOC339290,2.9
STRN3,2.9
C1orf56,2.9
GEMIN6,2.9
ACBD3,2.9
SMCR7L,2.9
CHD2,2.9
UBTF,2.9
NFXL1,2.9
LSM11,2.9
HUS1,2.9
CDC5L,2.9
SHCBP1,2.9
GCET2,2.9
CHERP,2.9
ZC3HC1,2.9
LOC729446,2.9
ZCCHC8,2.9
MRPL14,2.9
C20orf199 /// TALDO1,2.9
CTDSP1,2.9
PDE4A,2.9
PDXK,2.9
DDI2,2.9
LAPTM4A,2.9
PAX5,2.9
C1orf35,2.9
COG2,2.9
TIMM10,2.9
OGFR,2.9
VPS8,2.9
LOC253039,2.9
CELSR3,2.9
HMGCR,2.9
KIF20A,2.9
MKRN1,2.9
SLC35A4,2.9
NLRP11,2.9
APBB2,2.9
RAB11FIP2,2.9
PTPRE,2.9
RIOK1,2.9
RSF1,2.9
CHD6,2.9
RASA4,2.9
NEIL3,2.9
NETO2,2.9
KBTBD2,2.9
FBXL18,2.9
LOC728903 /// RP11-262H14.4,2.9
CCNG2,2.9
ZNF207,2.9
EIF4A2,2.9
PNPLA8,2.9
MAP4K3,2.9
CD59,2.9
MCART1,2.9
DPF2,2.9
AMPD2,2.9
CBLB,2.9
DPH1 /// OVCA2,2.9
H2BFS,2.9
CUTL1,2.9
DPH3,2.9
NBPF10 /// NBPF11,2.9
KIAA1586,2.9
MSH6,2.9
FLJ25476,2.9
PNN,2.9
LPIN1,2.9
TSHZ1,2.9
FRAT1,2.9
TUBB3,2.9
UBE2Q1,2.9
NFYA,2.9
RNUXA,2.9
LSR,2.9
RCE1,2.9
ANK2,2.9
POLR3E,2.9
DGKD,2.9
CDK7,2.9
C13orf8,2.9
MRTO4,2.9
CCDC45,2.9
TMEM170,2.9
ATXN7,2.9
LTV1,2.9
LOC146909,2.9
LOC91316,2.9
LOC730051 /// ZNF814,2.9
ZNF318,2.9
CCM2,2.9
SLC46A3,2.9
9-Mar,2.9
MGAT3,2.9
LOC728980 /// LOC730476 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF16 /// NBPF20 /// NBPF8,2.9
LUZP1,2.9
NSUN6,2.9
ABCA11,2.9
TOP3B,2.9
PWP2,2.9
C12orf45,2.9
CDC25C,3
RPAP2,3
MADD,3
TNPO2,3
LOC284356,3
WDR82,3
TRAK2,3
OXR1,3
BACH1,3
MYBL1,3
FLJ41484,3
DBF4,3
USP36,3
C6orf203,3
FLJ20160,3
TMED3,3
CTF8,3
SUPT7L,3
SRGAP2,3
NBPF11,3
RABGEF1,3
MYO9A,3
ZNF22,3
MRPS34,3
GORASP2,3
C18orf19,3
SYS1,3
MCAT,3
OR5T2,3
LOC728980 /// NBPF10 /// NBPF15 /// NBPF16 /// NBPF20 /// NBPF8,3
GTPBP4 /// IDI2,3
POFUT1,3
FBRS,3
BCCIP,3
DNAJC3 /// LOC144871,3
SLBP,3
USP10,3
DND1 /// LOC644157 /// LOC644256,3
SMEK1,3
THUMPD2,3
PIK3R1,3
AEBP1,3
UIMC1,3
CBX6,3
CKAP4,3
PCDHGA1 /// PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA2 /// PCDHGA3 /// PCDHGA4 /// PCDHGA5 /// PCDHGA6 /// PCDHGA7 /// PCDHGA8 /// PCDHGA9 /// PCDHGB1 /// PCDHGB2 /// PCDHGB3 /// PCDHGB4 /// PCDHGB5 /// PCDHGB6 /// PCDHGB7 /// PCDHGC3 /// PCDHGC4 /// PCDHGC5,3
ZSWIM6,3
CREBZF,3
MLXIP,3
WIPF2,3
LTB,3
JMJD2B,3
RCL1,3
SPC24,3
MCM3APAS,3
MTRF1L,3
ESF1,3
CD3EAP,3
HN1,3
ERCC3,3
DHRS7B,3
KPNA2,3
EIF4A1,3
LOC728944 /// THAP4,3
ERO1LB,3
SERF1A /// SERF1B,3
BTBD10,3
POMZP3,3
USP31,3
GBF1,3
KDELR2,3
C1orf216,3
SLC9A8,3
RBM39,3
DCTN5,3
ANKFY1,3
GORASP1,3
ST14,3
TOMM40,3
IQWD1 /// UNC5B,3
RAB5A,3
ELAC1,3
LOC440993,3
C9orf97,3
MFAP1,3
FAM32A,3
C20orf67,3
TROAP,3
LINS1,3
PHF3,3
SETD5,3
BAT2,3
MORC3,3
DIP2A,3
ORC1L,3
SLC35A2,3
JRKL,3
PER2,3
TCF4,3
C8orf30A,3
SELS,3
POLR3A,3
NSUN4,3
LOC100101267 /// LOC729316 /// POM121,3
SP2,3
GLT25D1,3.1
NFATC3,3.1
RRM2,3.1
UBE3B,3.1
TRAM2,3.1
RBM35B,3.1
LASS2,3.1
RBL1,3.1
EIF2B5,3.1
MCM7,3.1
CTSK,3.1
TMEM99,3.1
PAF1,3.1
ATXN1,3.1
PSCD2,3.1
STAU1,3.1
IL10RB,3.1
RASGRP1,3.1
PIAS1,3.1
IGL@ /// IGLJ3 /// IGLV2-14 /// IGLV3-25,3.1
MPEG1,3.1
ELOVL6,3.1
C7orf23,3.1
BLNK,3.1
FBXL6,3.1
FLJ38482 /// ZNF320,3.1
FBXO30,3.1
PBX3,3.1
PILRB,3.1
LPIN2,3.1
CTA-246H3.1,3.1
TAF1C,3.1
GOLPH3L,3.1
ZNF217,3.1
TMC8,3.1
FAM100B,3.1
NOM1,3.1
TAOK3,3.1
TNFAIP8L1,3.1
HSF2,3.1
DNAJC14,3.1
ZNF10,3.1
RBBP6,3.1
FAM60A /// LOC650369 /// LOC728115,3.1
C20orf80,3.1
JDP2,3.1
ELF4,3.1
VPS37A,3.1
SMG7,3.1
NFIB,3.1
PMS2 /// PMS2CL,3.1
B3GNT1,3.1
FLJ20323,3.1
LOC728980 /// NBPF10 /// NBPF11 /// NBPF15 /// NBPF16 /// NBPF20 /// NBPF8,3.1
PCTK2,3.1
TGDS,3.1
L3MBTL3,3.1
MGC2752,3.1
GRK5,3.1
RAB35,3.1
ZBTB1,3.1
DHX35,3.1
ATRN,3.1
LOC152485,3.1
INSIG1,3.1
UBXD6,3.1
GALNT14,3.1
C1orf142,3.1
C1orf43,3.1
COL4A3BP,3.1
DHX16,3.1
NXN,3.1
C12orf52,3.1
ZNF451,3.1
ARS2,3.1
RSL1D1,3.1
LOC285550,3.1
SPOP,3.1
PLEK,3.1
C20orf20,3.1
PPIL4 /// ZC3H12D,3.1
TRIAD3,3.1
C7orf30,3.1
ATP6V0E1,3.1
RRP15,3.1
LOC151162,3.1
HARS2,3.1
LOC339123,3.1
PINX1,3.1
CBFA2T2,3.1
SMA4 /// SMA5,3.1
HIST2H2AA3 /// HIST2H2AA4,3.1
GNA11,3.2
FARS2,3.2
DDX47,3.2
UNK,3.2
HEXIM1,3.2
VEGFA,3.2
CCDC75,3.2
RAD1,3.2
CCDC9,3.2
ZFHX3,3.2
RNF149,3.2
TMED7,3.2
TBP,3.2
SLC2A3,3.2
SIAH2,3.2
FLJ30092,3.2
EIF4EBP3 /// MASK-BP3,3.2
RBM12B,3.2
EIF4G1,3.2
TSC22D4,3.2
RABIF,3.2
CHAC2,3.2
WHSC2,3.2
ZNF394,3.2
ETV6,3.2
YEATS2,3.2
PCAF,3.2
KIAA0114,3.2
MRPL10,3.2
DLEU1,3.2
SLC7A5,3.2
C2orf47,3.2
8-Mar,3.2
DPH2,3.2
RBCK1,3.2
SLC43A1,3.2
TNRC6A,3.2
JAZF1,3.2
CDC2L2,3.2
PAIP1,3.2
SLC15A4,3.2
PPP1R9B,3.2
KIAA1919,3.2
MYOHD1,3.2
ANKRD15,3.2
WWP2,3.2
TFB2M,3.2
RNF13,3.2
LRRC47,3.2
VPS24,3.2
LYN,3.2
CORO1B /// PTPRCAP,3.2
PNMA1,3.2
OSBP,3.2
RANBP3,3.2
ZNF552,3.2
MTP18,3.2
ATAD3B,3.2
FAM36A,3.2
IPO4,3.2
CCDC77,3.2
MRPS18B,3.2
PPP1R8,3.2
CTNNB1,3.2
TBRG1,3.2
DMPK,3.2
EPB41L5,3.2
GAS5,3.2
SRGAP2P1,3.2
NSF,3.2
MAP3K4,3.2
SPRED1,3.2
NLK,3.2
KLF13,3.2
PIGM,3.2
SRFBP1,3.2
RAPGEF6,3.2
MAGEF1,3.2
C2orf18,3.2
ZNF558,3.2
PRKCD,3.2
RBM4B,3.2
EDC3,3.2
ZNF675,3.2
MLL2,3.2
QRICH1,3.2
JMJD1A,3.2
CDC6,3.3
GUCA1B,3.3
MYO1C,3.3
MGC13057,3.3
DTNBP1,3.3
PLK1,3.3
SEC16A,3.3
LOC552889,3.3
USP37,3.3
CC2D1A,3.3
hCG_40738,3.3
DOPEY1,3.3
DDX3Y,3.3
REEP4,3.3
CLN5,3.3
YEATS4,3.3
RASSF5,3.3
AYTL2,3.3
HES6,3.3
C14orf119,3.3
C6orf35,3.3
KLHL8,3.3
BXDC5,3.3
PSTK,3.3
GTF3C5,3.3
LOC129293,3.3
PARG,3.3
EIF4A3,3.3
GTSE1,3.3
COASY,3.3
MYCBP2,3.3
FAM8A1,3.3
ZZEF1,3.3
BASP1,3.3
CISD2,3.3
ZNF587,3.3
IFRD2,3.3
SNAPC1,3.3
PHLPPL,3.3
PPP1R2,3.3
DEF8,3.3
R3HCC1,3.3
ABR,3.3
MRPS12,3.3
CENPJ,3.3
C6orf107,3.3
HPS5,3.3
TNFRSF21,3.3
FAM29A,3.3
UBE2C,3.3
MGC21675,3.3
ACPL2,3.3
MEF2B,3.3
TBC1D14,3.3
FBXO41,3.3
EXO1,3.3
ATG2A,3.3
AIM2,3.3
POLD3,3.3
NBPF10,3.3
GPATCH4,3.3
CAMSAP1L1,3.3
BCS1L,3.3
PITPNC1,3.3
TMTC3,3.3
SETD2,3.3
TATDN2,3.3
BTF3L4,3.3
TYW3,3.3
AP3S2 /// C15orf38,3.3
HIST1H4C,3.3
ATXN2,3.3
CHKB /// CPT1B,3.3
LOC399491,3.3
RYK,3.3
MRPL27,3.3
SAP130,3.3
C1orf174,3.3
ARMC8,3.3
SLC7A1,3.3
MAF1,3.3
USP3,3.3
TXNDC5,3.3
SFRS4,3.3
C19orf54,3.3
TLE1,3.4
CUTL2,3.4
FAM135A,3.4
HCFC2,3.4
HDAC7A,3.4
PGBD1,3.4
CSNK1G1,3.4
MBD1,3.4
ASF1A,3.4
PEX14,3.4
KIAA1702,3.4
SOCS4,3.4
HGS,3.4
HLA-E,3.4
KIAA0241,3.4
USP21,3.4
DOM3Z,3.4
MED31,3.4
CHIC1,3.4
RNGTT,3.4
DDR1,3.4
CEP192,3.4
PES1,3.4
RICTOR,3.4
MRPS17,3.4
KIAA0174,3.4
DDX10,3.4
UNQ1887,3.4
SMYD5,3.4
PRPF4,3.4
FLVCR1,3.4
CEP72,3.4
C1orf31,3.4
SHOC2,3.4
TIMM22,3.4
LOC339047,3.4
LOC401577,3.4
WDR73,3.4
BRPF3,3.4
BRD3,3.4
B4GALT3,3.4
DGCR2,3.4
BRD9,3.4
MEF2C,3.4
NHEJ1,3.4
CHMP1B,3.4
FAM58A,3.4
BIN3,3.4
TAF5,3.4
SDF4,3.4
SLFN11,3.4
TBC1D25,3.4
NME6,3.4
VCPIP1,3.4
DYNLL1 /// LOC731308,3.4
PDCL,3.4
BSDC1,3.4
C9orf5,3.4
CDK9,3.4
B4GALT4,3.4
CAD,3.4
UBAP2,3.4
UBE3C,3.4
RRBP1,3.4
C7orf29,3.4
LOC283871,3.4
PSMD11,3.4
L3MBTL2,3.4
DDX54,3.4
LOC644215,3.4
EEFSEC,3.4
PIK3CA,3.4
TUBGCP5,3.4
NIPBL,3.4
SLC41A1,3.4
DNAJB2,3.4
NLRC5,3.4
PHF5A,3.4
LOC92345,3.4
PRKRIP1,3.4
BTBD6,3.4
FAM40A,3.4
BCAS2,3.4
PURB,3.4
XTP3TPA,3.4
RDH13,3.4
LYRM2,3.4
PTPN18,3.4
CIRBP,3.4
PDCD11,3.4
UBN1,3.4
LOC440345 /// LOC440354 /// LOC595101 /// LOC641298 /// LOC728423 /// LOC729513 /// LOC730099 /// SMG1,3.4
TXNDC9,3.4
HLA-DMB,3.4
MED8,3.4
ZKSCAN1,3.4
MRPL15,3.5
TSC1,3.5
ZNF313,3.5
SLU7,3.5
GBL,3.5
NAPSB,3.5
LOC731292 /// PTEN /// PTENP1,3.5
ZFYVE19,3.5
RANBP9,3.5
FTSJ3,3.5
TIMM17A,3.5
LIMK2,3.5
LOC729433 /// MLLT1,3.5
TI-227H /// TUG1,3.5
C10orf119,3.5
ABCD4,3.5
PSCD1,3.5
TMEFF2,3.5
PPP2R5A,3.5
DCP2,3.5
C9orf91,3.5
DOK3,3.5
DRG1,3.5
TMEM32,3.5
MYST4,3.5
SMA4,3.5
BCORL1,3.5
SLC25A6,3.5
MTX3,3.5
NCOA3,3.5
LOC116236,3.5
RDX,3.5
OAF /// PIGF /// ZFYVE20,3.5
VAPA,3.5
PAXIP1,3.5
PPP4R2,3.5
POLQ,3.5
ST3GAL2,3.5
TNIP1,3.5
DKFZp547E087 /// LOC23117 /// LOC440345 /// LOC440353 /// LOC613037 /// LOC728888,3.5
STK10,3.5
RNF10,3.5
TUBA4A,3.5
MIER3,3.5
KIAA0664,3.5
ZNF226,3.5
C17orf37,3.5
ZNF445,3.5
STARD9,3.5
NFKB1,3.5
PI4KA /// PI4KAP1 /// PI4KAP2,3.5
RPL7L1,3.5
PEX5,3.5
JPH1,3.5
DBP,3.5
LOC348801,3.5
ZBTB33,3.5
MED6,3.5
TNFSF8,3.5
BCOR,3.5
RBM23,3.5
TSPYL1,3.5
LOC220906 /// RPL7L1,3.5
C19orf24,3.5
SLC39A3,3.5
TTC14,3.5
MAD1L1,3.5
DAAM1,3.5
ZCCHC7,3.5
B4GALT1,3.5
EIF4G3,3.5
UBE2Z,3.5
BIRC5,3.5
OTUD3,3.5
TRIP10,3.5
C13orf24,3.5
ATP6V1E1,3.5
C7orf27,3.5
EFHA2,3.5
RFC4,3.5
LOC645851,3.5
CCDC85B,3.5
HECTD2,3.5
IFRD1,3.5
COX4NB,3.5
LMBR1,3.5
ARID1B /// LOC729446,3.5
TMEM111,3.5
MGC5370,3.5
USP1,3.5
TRAK1,3.5
MGC11102,3.5
EME1,3.5
TMEM64,3.5
CASZ1,3.5
NIF3L1,3.5
GABARAPL1 /// GABARAPL3,3.5
PDE9A,3.5
MAP3K7IP2,3.5
JTV1,3.5
TXNDC14,3.5
DNAJB4,3.5
KIAA1429,3.5
RNF146,3.6
GTPBP10,3.6
SLC25A22,3.6
CDADC1,3.6
UBC,3.6
IGKC /// IGKV1-5 /// IGKV2-24,3.6
KATNA1,3.6
SEC24B,3.6
DNASE1,3.6
CCDC138,3.6
C14orf109,3.6
PDSS1,3.6
MC1R /// TUBB3,3.6
GNL3,3.6
ADAM17,3.6
IMP4,3.6
PLCXD1,3.6
LIMA1,3.6
GTPBP8,3.6
C9orf140,3.6
ATP2B1,3.6
SART1,3.6
PGRMC2,3.6
DDX49,3.6
POLR3B,3.6
TMF1,3.6
NCDN,3.6
THAP5,3.6
SULT1A2,3.6
WDR6,3.6
UQCRFS1,3.6
ASCC2,3.6
CHMP1A,3.6
PSMB5,3.6
C5orf5,3.6
ZBTB38,3.6
VAV2,3.6
HK2,3.6
MOSPD1,3.6
CDCA8,3.6
PAK1IP1,3.6
CD58,3.6
CDAN1,3.6
E2F5,3.6
IPO13,3.6
ARL17 /// ARL17P1,3.6
SMAD4,3.6
MRPL49,3.6
ANKRA2,3.6
PIK3R4,3.6
PRPF3,3.6
TMEM57,3.6
C6orf48,3.6
MBD6,3.6
C19orf61,3.6
FAM118A,3.6
RP5-1022P6.2,3.6
MMS19,3.6
TRIB3,3.6
CYB5D1,3.6
NOL11,3.6
HDHD1A,3.6
MTHFD1L,3.6
USP4,3.6
DENND4A,3.6
BRMS1,3.6
STCH,3.6
LOC729680,3.6
CRYBB2,3.6
FUCA1,3.6
DULLARD,3.6
LQK1,3.6
B4GALT2,3.6
FANCE,3.6
ACOT1 /// ACOT2,3.6
FASN,3.6
TRIB2,3.6
MZF1,3.6
CYB5R1,3.6
C19orf43,3.6
MTMR14,3.6
CSTF2T,3.6
PTCD2,3.6
MESDC2,3.6
GALNS,3.6
ANKZF1,3.6
LOC728863 /// LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4,3.7
LOC648998 /// LOC652625 /// LOC652699 /// NCF1 /// NCF1B /// NCF1C,3.7
ARHGAP17,3.7
FAM65A,3.7
LRRC57,3.7
RAF1,3.7
HRAS,3.7
TRAF3IP3,3.7
RCOR3,3.7
NOP5/NOP58,3.7
ARMC7,3.7
TAPBPL,3.7
CAMKK2,3.7
SH3PXD2A,3.7
SRP68,3.7
TRIM33,3.7
LOC150166,3.7
LOC728980 /// LOC730476 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF16 /// NBPF20 /// NBPF8,3.7
ZHX1,3.7
FRYL,3.7
FANCG,3.7
RBM17,3.7
IRF2,3.7
STAM2,3.7
SHANK2,3.7
THUMPD1,3.7
SGEF,3.7
FLJ38379,3.7
ANKH,3.7
CENPN,3.7
TTTY15,3.7
RBM42,3.7
CDYL,3.7
ANKRD41,3.7
PREB,3.7
NLRP7,3.7
FBXL10,3.7
POLR3C,3.7
MED15,3.7
FKSG49,3.7
PCGF3,3.7
RDH11,3.7
ZNF493,3.7
USP22,3.7
RAD51L3,3.7
CEP350,3.7
RRP12,3.7
FANCA,3.7
MLLT3,3.7
RBM7,3.7
C5orf28,3.7
SAMSN1,3.7
UNC13C,3.7
RFXAP,3.7
TPST2,3.7
SF1,3.7
MED13L,3.7
DHX38,3.7
TRIM69,3.7
LETM1,3.7
RBM14,3.7
ADCY9,3.7
RAPGEF1,3.7
LOC339047 /// LOC642799 /// NPIP,3.7
ACAA1,3.7
DNAJC5,3.7
MLH3,3.7
VAMP1,3.7
CIRH1A,3.7
HSPC157,3.7
FANCI,3.7
LRRC41,3.7
MOBKL3,3.7
UNG,3.7
TDRD3,3.7
FKBP14,3.7
C12orf31,3.7
HSPBAP1,3.7
GNA13,3.7
DDX59,3.7
BCL2A1,3.7
FBXO16 /// ZNF395,3.7
CDC16,3.7
C5orf29,3.7
BPTF,3.7
KIAA0515,3.7
BDH1,3.7
ABL2,3.7
ABCC10,3.7
ALS2CR13,3.7
IGKC /// IGKV1-5,3.7
LOC203411 /// MBTPS2,3.7
LOC90826,3.7
APOL3,3.7
ATP13A5,3.7
LRRIQ2,3.7
DLG3,3.7
ELMO2,3.7
CDC7,3.7
NOL12 /// TRIOBP,3.7
KIAA0090,3.7
SLC35A5,3.7
BIRC2,3.7
TP53BP2,3.7
TUBE1,3.7
ZNF277P,3.7
VAMP3,3.7
MGC16142,3.8
CAMLG,3.8
TFG,3.8
EIF2B4,3.8
TWISTNB,3.8
C11orf61,3.8
PLGLB1,3.8
GTPBP4,3.8
TAF1A,3.8
PRCC,3.8
SSFA2,3.8
FAM80B,3.8
MCTP2,3.8
TMED9,3.8
PIGG,3.8
TOP3A,3.8
LOC220930,3.8
RRN3,3.8
ZNF626,3.8
PI4KB,3.8
ZGPAT,3.8
DCTN6,3.8
OSGEPL1,3.8
SLC7A6,3.8
ERCC6L,3.8
SLC25A16,3.8
CHKA /// LOC650122,3.8
IWS1,3.8
DDX52,3.8
GOLGA2,3.8
CHD7,3.8
ELOF1,3.8
MVP,3.8
PSD4,3.8
REV3L,3.8
LOC390588 /// MYO1E,3.8
CCDC100,3.8
SNUPN,3.8
NMD3,3.8
POLR2D,3.8
BOLA2 /// LOC440354 /// LOC595101,3.8
C20orf24,3.8
LOC653380 /// LOC653498 /// LOC727735 /// LOC729837 /// LOC729873 /// LOC729877 /// TBC1D3 /// TBC1D3C,3.8
RGS14,3.8
MCOLN1,3.8
KIAA1370,3.8
ERCC5,3.8
KIAA1432,3.8
ANAPC10 /// LOC729198,3.8
